"ENSG00000000003"	3662.33538617959	-1.41908172887439	0.183748202698886	-7.722969302725	1.13650552015078e-14	2.12449778844134e-13
"ENSG00000000460"	972.088223173604	-1.26337158680613	0.146520348373926	-8.62249920114818	6.550842076892e-18	1.98547553924165e-16
"ENSG00000000938"	1911.67111755773	1.97362645761971	0.209340309055666	9.42783769892542	4.18629689907337e-21	1.94688228662574e-19
"ENSG00000001084"	9572.09912555453	-2.28338250640354	0.385699232060828	-5.92011162221716	3.21723185734266e-09	2.49873849528702e-08
"ENSG00000001561"	4266.04082600332	1.00530779262608	0.243570799503698	4.12737403118313	3.66929313315521e-05	0.000130371698795403
"ENSG00000001626"	1697.29126556747	2.31288010704306	0.455285286607229	5.0800677620807	3.77300262604459e-07	2.00048378330829e-06
"ENSG00000002079"	31.2282849717091	-1.99508720046294	0.42693052475586	-4.67309570240692	2.96693430220694e-06	1.32585778367832e-05
"ENSG00000002587"	749.929351482779	-1.39694902634038	0.306903757169362	-4.55174951008985	5.32016546520805e-06	2.25258904160873e-05
"ENSG00000002726"	525.822541791718	-2.95744036626917	0.578870403679986	-5.1089852710869	3.23893598624938e-07	1.73980162141906e-06
"ENSG00000002745"	47.9032684763105	-2.00015154023552	0.509195642346776	-3.92806099246498	8.56334960516428e-05	0.000281129456743419
"ENSG00000002746"	139.102744437982	-3.03582326960474	0.335347734486358	-9.05276212542367	1.39396728561923e-19	5.2933891603002e-18
"ENSG00000003096"	570.002510876959	-1.2362579257239	0.420341046546494	-2.94108304644751	0.00327066834328012	0.00738625130428758
"ENSG00000003249"	563.713516414126	-1.59636632474781	0.304259836685851	-5.24672050749852	1.54830508754736e-07	8.8374561692703e-07
"ENSG00000003436"	10316.7876055225	1.2207472437422	0.327758293187421	3.72453502814692	0.000195675542658575	0.000593929173872123
"ENSG00000004478"	6039.66156911322	-1.64699457893513	0.220183900641834	-7.48008630119712	7.42738200590425e-14	1.23470820697282e-12
"ENSG00000004776"	70.7017095497999	2.4386300430214	0.305920555757303	7.97144878671064	1.56824881795614e-15	3.30540810492883e-14
"ENSG00000004799"	3323.75376177946	3.03097164197116	0.341198181245391	8.8833171117969	6.48956300003709e-19	2.23860691235514e-17
"ENSG00000004838"	190.288532913284	1.78195494856503	0.377914166581434	4.71523723147078	2.41429286942758e-06	1.0976838389517e-05
"ENSG00000004846"	20.3084349593457	2.19293464526851	0.478047964151054	4.58726908117442	4.49081714090332e-06	1.93118022757955e-05
"ENSG00000004848"	67.2032986593684	-3.00563005524757	0.655887660437938	-4.58253788955368	4.59366440271377e-06	1.97077210061524e-05
"ENSG00000005001"	836.057887120383	-1.59966924065504	0.317372034409206	-5.04035978983735	4.64657450653367e-07	2.42009527801189e-06
"ENSG00000005073"	37.5735462711562	-5.82432929406299	0.764685270473523	-7.61663591408833	2.60372409677167e-14	4.5978445349141e-13
"ENSG00000005075"	466.515389368227	-1.07965353563818	0.203961996369955	-5.29340541303517	1.20059352671157e-07	6.98112773542688e-07
"ENSG00000005156"	2563.81730171814	-1.03152038387744	0.124418521413393	-8.29073012731045	1.12555399763934e-16	2.84471700129442e-15
"ENSG00000005189"	316.037447130481	-1.00158756293823	0.186852060585425	-5.36032388297012	8.30728792819512e-08	4.99846200103439e-07
"ENSG00000005844"	2790.18202550235	1.24454239840238	0.237845845343457	5.2325589148098	1.67179342900231e-07	9.47404593929431e-07
"ENSG00000006016"	1416.81180508739	-3.68228476277308	0.682837785620355	-5.39262009267361	6.94376609868235e-08	4.2404593926403e-07
"ENSG00000006047"	188.361070698767	-3.97075246597754	0.490233154719308	-8.09972240300855	5.50847366828848e-16	1.26047484118784e-14
"ENSG00000006074"	9534.09237697477	1.74627509599572	0.354755378770553	4.92247672761903	8.54557296698054e-07	4.24213468762772e-06
"ENSG00000006118"	1510.91036973453	-2.79381265391574	0.291724329684128	-9.5768928732849	1.00008307130218e-21	5.00564454904057e-20
"ENSG00000006327"	1693.78966489998	-1.08032778873855	0.247288656068499	-4.36869125302415	1.2499332738851e-05	4.91039107972576e-05
"ENSG00000006377"	109.92862406098	-8.47640973661517	0.906305192360872	-9.35271011140808	8.54301361938631e-21	3.80362780798025e-19
"ENSG00000006453"	3535.61765461716	-1.27301317907436	0.158745148294162	-8.01922573857447	1.06413785383823e-15	2.31729886768526e-14
"ENSG00000006468"	3891.87572216746	1.51785997004016	0.255916624822266	5.93107216498464	3.00962890167823e-09	2.34781712689832e-08
"ENSG00000006534"	1998.6157901152	1.25183078888405	0.330930368981646	3.78276189258859	0.000155097767041635	0.000483410134312103
"ENSG00000006555"	800.438948517047	-1.60715308757579	0.235787127967323	-6.81611885021358	9.35329263385751e-12	1.13514286830556e-10
"ENSG00000006606"	51.7551069212682	-3.22827516247066	0.48264086388666	-6.68877296562434	2.2504955384549e-11	2.57356319066515e-10
