"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ENSG00000006016"	1088.06174402162	1.86403321772919	0.362984051273188	5.13530335889687	2.81689275596826e-07	0.000300526721498905
"ENSG00000009694"	852.437777897625	1.51948850725151	0.306093675128252	4.96412905825267	6.90100446922593e-07	0.000630063007200182
"ENSG00000021826"	4218.17703281881	1.90695234338356	0.385697487629504	4.94416584122363	7.6470586049437e-07	0.000630063007200182
"ENSG00000079689"	9.43695848520258	-2.64907042021077	0.606149927650755	-4.3703220925518	1.24063399586027e-05	0.00485108920076212
"ENSG00000080166"	29.2941344659465	-1.01409011484994	0.229745165900669	-4.41397803028588	1.0148826263625e-05	0.00434760344750307
"ENSG00000096088"	5563.73816691291	1.98147515501107	0.413499380314048	4.791966443834	1.65154530446179e-06	0.00105836528260927
"ENSG00000100314"	18.9836681743851	-1.41160559697756	0.293341143188803	-4.81216368639094	1.4930498738306e-06	0.00101307825262564
"ENSG00000104327"	371.217744549728	2.47861797299781	0.417052832226056	5.94317501638335	2.79553679650641e-09	4.96100260733869e-06
"ENSG00000104722"	31.0972443889581	1.72747573920493	0.363741705151913	4.74918249608871	2.04240575476144e-06	0.00122571874879319
"ENSG00000104760"	694.097275953482	2.13818818380256	0.460891679329141	4.63924232026674	3.49688842461725e-06	0.00182397702907737
"ENSG00000105278"	11.3593174363577	2.07710667358127	0.378502754200226	5.48769236295303	4.07218457273753e-08	5.52619400547381e-05
"ENSG00000110680"	1033.22935849667	4.63728365757197	0.541435737625238	8.56479049187131	1.08272533115844e-17	2.49784733898253e-13
"ENSG00000111262"	25.7578820404624	-2.38028644053674	0.390480914298005	-6.09578177416418	1.08903896968617e-09	2.512412903066e-06
"ENSG00000115758"	17593.1710599753	1.02120947606162	0.215160715921031	4.74626360899647	2.0720863113539e-06	0.00122571874879319
"ENSG00000122136"	11.626251100207	2.60366291859129	0.472149793646753	5.5144849232726	3.4980289078302e-08	5.04372043147767e-05
"ENSG00000124102"	1327.54430481198	1.74320309059626	0.387716210954108	4.49607997124113	6.92177117441896e-06	0.00325888287742542
"ENSG00000124469"	16.6143026649654	-2.01577364698472	0.435810863449527	-4.6253405227889	3.73983466285161e-06	0.00187560838417362
"ENSG00000126262"	222.300308862699	1.08016340710918	0.254476542095723	4.24464824228425	2.18936591008199e-05	0.00777056485316792
"ENSG00000126545"	13.6418689320644	-6.81039839001333	1.23022490218274	-5.53589703633043	3.09639439541936e-08	4.76225458015498e-05
"ENSG00000126562"	59.1180447594917	1.21424798161616	0.27760711608609	4.37398002881023	1.22001545138601e-05	0.00485108920076212
"ENSG00000130487"	268.077695935044	1.01239535491236	0.228926876589011	4.42235254329661	9.76319794467086e-06	0.00434760344750307
"ENSG00000132874"	114.721212236221	3.21916981006096	0.381599384265	8.43599319810595	3.28401891869066e-17	3.78811582270968e-13
