"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000000003",3662.33538617959,1.3623679380532,0.18554341488158,7.34258307643367,2.09510393781507e-13,3.42668211411564e-12
"ENSG00000000460",972.088223173604,1.20290976306188,0.14602558028022,8.23766466637915,1.75604542689525e-16,4.75749402726862e-15
"ENSG00000000938",1911.67111755773,-1.84382940872277,0.207428009814021,-8.88900881985964,6.16564353802399e-19,2.36198701614418e-17
"ENSG00000001084",9572.09912555453,2.62283797410746,0.383550683487698,6.83830869562662,8.01335795198997e-12,1.02555786349311e-10
"ENSG00000001561",4266.04082600332,-1.15023629519486,0.241837560573696,-4.75623510453142,1.97236754017238e-06,9.30125728408049e-06
"ENSG00000001626",1697.29126556747,-1.89241605923224,0.457490283926597,-4.13651639328775,3.52618174616987e-05,0.000126747012107394
"ENSG00000002079",31.2282849717091,2.82712427414756,0.427538361502096,6.61256282176611,3.77722732276096e-11,4.29301809684972e-10
"ENSG00000002587",749.929351482779,1.31489567570483,0.30363800259856,4.33047136541487,1.48790494537965e-05,5.82942714386662e-05
"ENSG00000002726",525.822541791718,2.35611988244229,0.577839906909601,4.07746134226566,4.55300968438385e-05,0.000159776591569898
"ENSG00000002745",47.9032684763105,1.47176484977549,0.511003200597029,2.88014800701044,0.003974885228188,0.00890652195403085
"ENSG00000002746",139.102744437982,2.67050854796905,0.334323895638057,7.98778843753417,1.37380947199854e-15,3.24997999525263e-14
"ENSG00000003096",570.002510876959,1.62064224187527,0.41619057459312,3.89399073599796,9.86084170271e-05,0.000321187699861017
"ENSG00000003249",563.713516414126,1.56017040395839,0.300674629559814,5.188899396808,2.1154063693749e-07,1.20721785521129e-06
"ENSG00000004478",6039.66156911322,1.58419545369546,0.221017896256395,7.16772478848359,7.62543978967021e-13,1.13697834212841e-11
"ENSG00000004776",70.7017095497999,-2.20815782892136,0.306760567240794,-7.198310554655,6.09631709044171e-13,9.30134230547646e-12
"ENSG00000004799",3323.75376177946,-2.79537398130864,0.352387798919338,-7.93266392843671,2.14494306886781e-15,4.95171112689231e-14
"ENSG00000004838",190.288532913284,-1.76228278521508,0.375354458021271,-4.69498296225167,2.6662894637164e-06,1.22244444203597e-05
"ENSG00000004846",20.3084349593457,-2.04839785943745,0.475744718784858,-4.30566599807865,1.6648409193618e-05,6.45649899891758e-05
"ENSG00000004848",67.2032986593684,2.16400442542508,0.65187308343059,3.3196713906895,0.000901234645286344,0.00235301932678732
"ENSG00000005001",836.057887120383,1.74865312213313,0.313294533914295,5.58149898207764,2.38454450242843e-08,1.65062270579865e-07
"ENSG00000005073",37.5735462711562,5.82310091797093,0.772508628776264,7.53791051783504,4.77561354979423e-14,8.80916431890099e-13
"ENSG00000005156",2563.81730171814,1.01116489456607,0.126281258288758,8.00724437076727,1.17307246944109e-15,2.79818024493395e-14
"ENSG00000005471",131.786949291883,1.03811827678637,0.326247422249638,3.18199687104967,0.00146263398624266,0.00363391030907807
"ENSG00000005513",32.045385523783,1.21155678088641,0.375391241888698,3.22745084512556,0.0012489849816211,0.00315922160199067
"ENSG00000005844",2790.18202550235,-1.20564563516559,0.236473272764234,-5.09844356223559,3.42457602281891e-07,1.88450230205337e-06
"ENSG00000006016",1416.81180508739,2.26279839632122,0.674855444629325,3.35301198846236,0.000799372440417999,0.00211156894097753
"ENSG00000006047",188.361070698767,4.60742466929011,0.484406938549199,9.51147537871643,1.87977302890718e-21,1.02215999275671e-19
"ENSG00000006074",9534.09237697477,-2.20419987600881,0.350624020034586,-6.28650563013735,3.24691247074963e-10,3.11223477302806e-09
"ENSG00000006118",1510.91036973453,3.1399252387587,0.292006120812679,10.752943226053,5.74002477263457e-27,6.01444513505231e-25
"ENSG00000006377",109.92862406098,8.75268010913146,0.903149285000786,9.69128831134915,3.28360227838541e-22,1.96220889276328e-20
"ENSG00000006453",3535.61765461716,1.19775100286067,0.157019096416472,7.62805945388832,2.3831366021785e-14,4.58389233949623e-13
"ENSG00000006468",3891.87572216746,-1.41339552840511,0.253338821271613,-5.57907201632458,2.41805120440399e-08,1.67280738581424e-07
"ENSG00000006534",1998.6157901152,-1.3964210121991,0.327678714765511,-4.2615554482945,2.03008969317957e-05,7.71777140314638e-05
"ENSG00000006555",800.438948517047,1.50020370822688,0.235648540007166,6.36627626965676,1.93672458328467e-10,1.93142194752861e-09
"ENSG00000006606",51.7551069212682,3.61714721906466,0.484949580375917,7.45881090619929,8.73067983949658e-14,1.52584090081438e-12
"ENSG00000006611",101.959980249747,2.39170461204785,0.705868633883134,3.38831405341043,0.00070323693395511,0.00188320433229874
"ENSG00000006625",3545.29637727995,1.55272277900563,0.165559865447918,9.37861827082773,6.6842911361704e-21,3.34900499348695e-19
"ENSG00000006634",961.019704450001,1.2271371128184,0.183892365830174,6.67312700708666,2.50409496949245e-11,2.93021250713632e-10
"ENSG00000006704",1225.48222138632,1.34226916892923,0.197727349305314,6.78848512178562,1.133170632261e-11,1.41782260079025e-10
"ENSG00000006740",941.170195121554,-1.94179190159358,0.281837071571942,-6.88976751980592,5.58836391077719e-12,7.34877860519222e-11
"ENSG00000007129",184.830286389733,-1.61782523416205,0.239412240112309,-6.75748755954637,1.40405093540205e-11,1.73033065599736e-10
"ENSG00000007174",223.30178309662,-1.790353135254,0.489271130302953,-3.65922496621745,0.000252979188154731,0.000751568284643528
"ENSG00000007264",118.418744742352,-1.29793654699161,0.295602805432348,-4.39081268221813,1.12927794660722e-05,4.53033934279646e-05
"ENSG00000007306",219.670696116451,4.71502493845355,0.669163977682276,7.04614279265983,1.83945493450393e-12,2.59593926088941e-11
"ENSG00000007402",2304.88095541931,-3.62113952927322,0.420862671416211,-8.60408816274443,7.69258374183668e-18,2.52896445736284e-16
"ENSG00000007908",1276.23762769272,-2.67102550553886,0.448364779607481,-5.95725986300083,2.56502210963982e-09,2.10815051396507e-08
"ENSG00000007968",491.515910963875,2.12461130680352,0.269228918136068,7.89146768301369,2.98653173148702e-15,6.78534095469629e-14
"ENSG00000008056",105.738023418754,1.06166295225829,0.332681225181636,3.19123194186461,0.00141667501580282,0.00353429458443438
"ENSG00000008197",95.9826549533069,7.10944039030933,1.22096253296133,5.82281617853257,5.78641888165412e-09,4.49647660268598e-08
"ENSG00000008300",626.839098011895,2.13759460623212,0.340464453157264,6.27846633153428,3.41929050905518e-10,3.26142236933529e-09
"ENSG00000008323",470.051229126524,2.44220160775072,0.316529959219474,7.71554646445758,1.20464963582745e-14,2.44196954004705e-13
"ENSG00000008441",2957.97775639589,-1.09645226326119,0.222674648655166,-4.92401029880668,8.47883711259579e-07,4.32845106168488e-06
"ENSG00000008735",205.507803166968,2.00353522981082,0.435923890948079,4.59606658734253,4.30541160512856e-06,1.89737430579768e-05
"ENSG00000008853",3315.98896099789,-1.66892817623362,0.31343468325469,-5.32464422540464,1.01150818806527e-07,6.16659893505145e-07
"ENSG00000009709",438.088362584184,5.55313917394884,1.14704042781997,4.84127589513384,1.29008110916399e-06,6.30532294185007e-06
"ENSG00000010292",6311.35094172031,1.42806730322123,0.203181201586657,7.02854049522959,2.08705055341846e-12,2.91488430001785e-11
"ENSG00000010319",585.046229561856,-3.19162549060773,0.227109203537359,-14.053263544129,7.35642567765284e-45,7.26320059367941e-42
"ENSG00000010379",27.9341442030638,-1.43929924582939,0.413205016333149,-3.48325695220734,0.000495352676682986,0.00137280892172035
"ENSG00000010438",38.1790636974231,4.70272779277769,0.634708362065899,7.409273414125,1.26993248582516e-13,2.15860301868369e-12
"ENSG00000010671",1938.12937328021,-1.38522620271937,0.184251525431119,-7.5181261022299,5.55668952254389e-14,1.01520186682974e-12
"ENSG00000010932",493.805493679764,1.67811346687534,0.319794236858141,5.24747876435228,1.5419481639722e-07,9.04706840160317e-07
"ENSG00000011201",4303.33942182355,-2.34920651092406,0.259030818211123,-9.06921626989318,1.19876138691661e-19,5.0940699158473e-18
"ENSG00000011332",41.0762854188143,3.1290065215038,0.44844089577248,6.97752268136428,3.00430329313749e-12,4.10844741761776e-11
"ENSG00000011347",1835.8347021382,2.66373823254219,0.36712877639454,7.25559641143347,3.99895812642458e-13,6.26376055474846e-12
"ENSG00000011426",4648.73438312941,3.58788215817075,0.285338862772079,12.5741096859864,2.93083429054763e-36,9.60769349502808e-34
"ENSG00000011465",57976.1814929819,-1.03688189878424,0.241057854904462,-4.30138192010039,1.69736216643557e-05,6.57151503850127e-05
"ENSG00000011600",1870.74061945674,-1.53329936712099,0.224956299784859,-6.81598767666159,9.36183215336637e-12,1.18296234814592e-10
"ENSG00000011677",286.505276694762,6.85662498418668,0.801474119915482,8.55501732845688,1.17851028009602e-17,3.75601047185602e-16
"ENSG00000012048",1634.99086251642,1.54588453122325,0.209831541932432,7.367264792445,1.74164340388416e-13,2.90446883640478e-12
"ENSG00000012211",478.371893393967,1.16545061882312,0.207232157529081,5.62388884389031,1.86705814002716e-08,1.31825794274472e-07
"ENSG00000012223",7784.89701900065,1.53023145540361,0.515812548873414,2.96664255017795,0.00301070758408016,0.00694199225601763
"ENSG00000012504",12.2409607025795,-2.88913042784397,0.701218837026299,-4.12015518592752,3.78617299609367e-05,0.000135223831504064
"ENSG00000012779",3550.332697285,-1.8619304223781,0.22746546357443,-8.18555218501929,2.7105789644654e-16,7.17412404816466e-15
"ENSG00000013573",1720.93560668338,1.48400115776121,0.212932331506661,6.96935569746859,3.18395764463826e-12,4.33604012293853e-11
"ENSG00000013588",22817.8328163061,-1.39317678536996,0.317164170722221,-4.39260456878698,1.12000729891231e-05,4.4970791755277e-05
"ENSG00000013810",1308.83930109179,1.11453207229164,0.244681051348435,4.55504039299105,5.23755129604086e-06,2.26851811231124e-05
"ENSG00000014914",1908.07347078953,1.00056776445368,0.212883619741883,4.70006929451333,2.60073226370315e-06,1.19717157984346e-05
"ENSG00000016082",30.7490990619071,3.36091628485931,0.833100549365682,4.03422646572289,5.47824642396468e-05,0.000188775912756415
"ENSG00000016602",210.794935819419,5.1172770420001,0.863638580966609,5.92525294119294,3.11817054563208e-09,2.528362526877e-08
"ENSG00000017373",300.140668638889,1.83031693878641,0.381202181235633,4.8014335407358,1.57533792611937e-06,7.58164416750442e-06
"ENSG00000018280",2046.01341831477,-1.38668087764863,0.241687589851557,-5.73749309387514,9.60881966097874e-09,7.15655906395583e-08
"ENSG00000018625",231.312301042592,-2.45608862359291,0.378004946117556,-6.49750393167896,8.16635591102997e-11,8.68365936470828e-10
"ENSG00000019102",635.521278925081,-1.97404305762975,0.419089497681874,-4.71031383164897,2.47335638113557e-06,1.1435847043707e-05
"ENSG00000019169",3895.02696602852,-3.14743399435544,0.373350850426845,-8.43023121751843,3.44982894877914e-17,1.02809382970954e-15
"ENSG00000019186",4128.98906778067,6.34292288295439,0.591421344045092,10.7248798962365,7.77880642604315e-27,7.96876210082197e-25
"ENSG00000019505",867.268117975626,3.60106026197094,0.74537065189372,4.83123430312414,1.35689207632868e-06,6.60093332107573e-06
"ENSG00000019549",1943.68309792033,1.31433369801748,0.33997282217317,3.86599637469847,0.000110636581057828,0.000356920796504144
"ENSG00000019991",2156.10361466882,-1.33892958698581,0.252982655617462,-5.29257463804323,1.20606220567436e-07,7.24300168375021e-07
"ENSG00000021488",17.8527752298739,1.71235837384942,0.470535079232886,3.63917261310481,0.000273515422870744,0.000805797715831937
