"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ENSG00000021826"	1060.02387147787	-3.1559515653201	0.625928555760726	-5.04203161251287	4.60615168372662e-07	0.000845747149581054
"ENSG00000023839"	1043.17098383909	-3.32490705482785	0.719378870799806	-4.62191369497859	3.80216201394244e-06	0.00308468125589097
"ENSG00000077274"	345.191895939669	-3.28791646399091	0.743053202158814	-4.42487355473124	9.64987880275751e-06	0.00482095358187327
"ENSG00000083782"	140.678217699363	-3.14794627445412	0.745064477086152	-4.22506557655966	2.38871209213953e-05	0.00773168909710684
"ENSG00000101842"	1280.96229156	-2.90312452755835	0.690719279457699	-4.203045454063	2.6334768088037e-05	0.00829040144426273
"ENSG00000105388"	22790.2985458231	-3.79240086391949	0.753242325198664	-5.03476867543159	4.78426219248671e-07	0.000845747149581054
"ENSG00000108176"	1134.25396217387	-3.27935812660971	0.58968049241322	-5.5612457403656	2.67855710392129e-08	0.000123111841610431
"ENSG00000108244"	308.461705082085	-3.8492527828192	0.838867082536747	-4.58863252945746	4.46159018428357e-06	0.00308468125589097
"ENSG00000110427"	584.522499038107	2.5090713835194	0.598729580730654	4.19065879534043	2.78145670433587e-05	0.00852275420297902
"ENSG00000111701"	17.1548259845648	-6.80398795242561	1.36745859798165	-4.97564457342125	6.50308763177441e-07	0.000934046605411299
"ENSG00000112293"	211.57744499462	2.22962119045259	0.345011517029076	6.46245438312337	1.03018206663834e-10	2.36746140734157e-06
"ENSG00000113249"	215.36759936988	-3.20275110019688	0.773500206836608	-4.14059501457047	3.46406083637066e-05	0.00970824171715052
"ENSG00000122133"	325.856369587224	-4.71087317755408	0.994738410198562	-4.73579096700783	2.18202400787923e-06	0.00209408022824518
"ENSG00000123689"	511.268478191884	-1.49466923798473	0.326214203329212	-4.5818643784689	4.60848747851389e-06	0.00308468125589097
"ENSG00000124882"	1484.08280357188	-3.19650209229283	0.711900871664176	-4.49009436499287	7.11916272593286e-06	0.00409013696511658
"ENSG00000125462"	73.2085497816158	-2.8835325981123	0.610112047344862	-4.72623448538855	2.28721519137831e-06	0.0021024996925226
"ENSG00000135643"	646.757011940609	-2.21055433788205	0.478010429138712	-4.62448976660419	3.75521623342073e-06	0.00308468125589097
"ENSG00000137103"	731.636211345865	1.09461737833826	0.253400583594571	4.31971135508352	1.56233415037636e-05	0.00619034501893089
