	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000000003	3662.33538617959	-1.23536008250147	0.169544464425366	-7.28634866781673	3.18468142339043e-13	4.91451813197983e-12
ENSG00000000460	972.088223173604	-1.13596359050452	0.133497040646209	-8.50927919454799	1.7501794518784e-17	5.02017098528171e-16
ENSG00000000938	1911.67111755773	1.84338817457185	0.189494258081687	9.72793684216651	2.29194248705149e-22	1.29221632064792e-20
ENSG00000001084	9572.09912555453	-1.98611403416284	0.350446825733901	-5.66737629882521	1.45000666035629e-08	1.0333323861862e-07
ENSG00000001626	1697.29126556747	1.57901920721826	0.417974542334171	3.77778799254199	0.000158227483949485	0.000491451823793832
ENSG00000002079	31.2282849717091	-1.95443054584476	0.39402773815415	-4.96013441845599	7.04444172847299e-07	3.61549551203913e-06
ENSG00000002587	749.929351482779	-1.4271867788132	0.277479874447854	-5.1433884408846	2.69826909033555e-07	1.50650074977931e-06
ENSG00000002726	525.822541791718	-3.59873361444721	0.528159914832407	-6.81371969621955	9.51069328682197e-12	1.17587219209431e-10
ENSG00000002745	47.9032684763105	-2.72450343503207	0.467591728142709	-5.82667158346428	5.65437289044876e-09	4.31639702984457e-08
ENSG00000002746	139.102744437982	-2.75418507787749	0.306500947942862	-8.98589415909713	2.56638904797803e-19	9.98151347185625e-18
ENSG00000003249	563.713516414126	-1.64905527204431	0.274819229352053	-6.00050904710099	1.96699890625335e-09	1.62889656809079e-08
ENSG00000003436	10316.7876055225	1.00032510018519	0.296866728443375	3.36961001130173	0.000752746367010551	0.00199437373095383
ENSG00000003987	367.803499200999	-1.29013738465599	0.447153011062177	-2.88522575659587	0.00391133070828928	0.00872662185348703
ENSG00000004478	6039.66156911322	-1.39644919928157	0.201948925462427	-6.91486323130443	4.68314972917731e-12	6.0714258099114e-11
ENSG00000004776	70.7017095497999	2.09315656698166	0.279669874351412	7.48438340681469	7.18838172411908e-14	1.21021126502832e-12
ENSG00000004799	3323.75376177946	2.151073455229	0.321942871069678	6.68153777743831	2.36447806555957e-11	2.73338429070003e-10
ENSG00000004838	190.288532913284	1.72722922759448	0.342802413173306	5.03855620969991	4.69056672626364e-07	2.50022991994344e-06
ENSG00000004846	20.3084349593457	1.71456399027364	0.433118273051758	3.9586507819049	7.53743503171347e-05	0.000251616993995823
ENSG00000004848	67.2032986593684	-2.72895001999511	0.596453738263052	-4.57529200494603	4.75556224030086e-06	2.06170199750961e-05
ENSG00000005001	836.057887120383	-1.63301744896568	0.286322432362885	-5.70342126353548	1.17426292367756e-08	8.51368445801864e-08
ENSG00000005073	37.5735462711562	-5.2279942013815	0.717082486331285	-7.29064549899804	3.08473463766621e-13	4.77071041689561e-12
ENSG00000005844	2790.18202550235	1.04016264437379	0.216043209298578	4.81460466982904	1.47491581102716e-06	7.13124591564272e-06
ENSG00000006016	1416.81180508739	-3.67337819558006	0.616658127139763	-5.95691199695728	2.57048566894051e-09	2.07986370399076e-08
ENSG00000006047	188.361070698767	-3.99441023865002	0.444246659789827	-8.99142435992603	2.44046819166204e-19	9.52405163164435e-18
ENSG00000006074	9534.09237697477	1.78119742331017	0.320347560625039	5.56020286165072	2.69461255231455e-08	1.83318334532944e-07
ENSG00000006118	1510.91036973453	-2.51594454113535	0.266920182481078	-9.42583103963562	4.26712935148179e-21	2.09674126827522e-19
ENSG00000006377	109.92862406098	-8.00868280534828	0.845896587967877	-9.46768543491562	2.86112970960296e-21	1.44295260321449e-19
ENSG00000006453	3535.61765461716	-1.20757583354215	0.14348270171918	-8.41617713545416	3.88969024100759e-17	1.07378288110354e-15
ENSG00000006468	3891.87572216746	1.38939537669579	0.231457235605647	6.00281677546267	1.93923416119919e-09	1.60764473616466e-08
ENSG00000006534	1998.6157901152	1.125967181357	0.299369820155462	3.76112455414605	0.000169151169776482	0.000521919038975518
ENSG00000006555	800.438948517047	-1.38275353251185	0.215383669817404	-6.4199552996943	1.36314365925329e-10	1.38162798360801e-09
ENSG00000006606	51.7551069212682	-2.76541913177399	0.44589876182083	-6.20189910481337	5.57858397844287e-10	5.07178155916515e-09
ENSG00000006611	101.959980249747	-1.84922975233532	0.645331814139506	-2.86554871744718	0.00416287214158579	0.00923307819765794
ENSG00000006625	3545.29637727995	-1.41760676211133	0.151294606388262	-9.36984335365778	7.26402548410791e-21	3.45108887751189e-19
ENSG00000006634	961.019704450001	-1.23349495647093	0.168080206697912	-7.33872822210333	2.15632970535392e-13	3.40545751884077e-12
ENSG00000006704	1225.48222138632	-1.05997883072251	0.180710854317892	-5.86560688190806	4.47492893848435e-09	3.47264776298277e-08
ENSG00000006740	941.170195121554	1.73953764630779	0.257452272941108	6.75673835167775	1.4113272111741e-11	1.69027794962484e-10
ENSG00000006747	2314.4420569828	-1.24977327785754	0.418379644182184	-2.98717515356299	0.00281568353102436	0.00649035559883636
ENSG00000007129	184.830286389733	1.4350290831174	0.218480734413228	6.56821795739309	5.09209706872723e-11	5.52474474875101e-10
ENSG00000007174	223.30178309662	2.08149536804801	0.446967991624087	4.6569226590136	3.20970952668787e-06	1.44958087992337e-05
ENSG00000007264	118.418744742352	1.31493026839132	0.269861810422139	4.87260596945673	1.10135746276287e-06	5.45732016800252e-06
ENSG00000007306	219.670696116451	-4.69471025316603	0.612900059342602	-7.6598299863139	1.86179382263799e-14	3.46212178671588e-13
ENSG00000007314	57.1312993356867	-1.99288879311043	0.529998790072664	-3.76017611820812	0.000169793776680257	0.000523549824439917
ENSG00000007402	2304.88095541931	2.6851072986259	0.384483701605801	6.98367001621009	2.87567061948803e-12	3.84097867901e-11
ENSG00000007908	1276.23762769272	3.14664186755607	0.409642876282365	7.68142704228817	1.57326071109877e-14	2.96157617207411e-13
ENSG00000007952	42.442945742092	-1.31336980377006	0.401961552258245	-3.2674015621431	0.00108539605170757	0.00277820225304335
ENSG00000007968	491.515910963875	-1.84967164203292	0.246192620687476	-7.51310756946266	5.77400444912494e-14	9.87303130358197e-13
ENSG00000008056	105.738023418754	-1.01894537022663	0.304207095267637	-3.3495121779792	0.000809539969224191	0.00213082285774117
ENSG00000008197	95.9826549533069	-8.30849907803274	1.13120907099231	-7.34479530892059	2.06074224541486e-13	3.25673913949964e-12
ENSG00000008300	626.839098011895	-2.34069105106085	0.311229777740885	-7.52078116705656	5.44499207523545e-14	9.35926840078111e-13
ENSG00000008323	470.051229126524	-2.12075514231041	0.289433898385455	-7.3272521088255	2.34919650938959e-13	3.69226111650432e-12
ENSG00000008441	2957.97775639589	1.04300482288509	0.203438214239617	5.12688742763246	2.94571526599656e-07	1.63471168582402e-06
ENSG00000008735	205.507803166968	-1.70432983676968	0.39857874609285	-4.27601785964938	1.90265966488961e-05	7.24532547796581e-05
ENSG00000008853	3315.98896099789	1.02282441310126	0.286356144344441	3.57186124098306	0.000354453207943184	0.00101442227022602
ENSG00000009694	814.044598380018	-1.42259730795658	0.481542057079931	-2.95425350089503	0.00313426429948859	0.00714361967425157
ENSG00000009709	438.088362584184	-8.24552755472449	1.0517696874255	-7.83967027506536	4.51731019806459e-15	9.23874484090804e-14
ENSG00000010292	6311.35094172031	-1.06117905317035	0.185650656772405	-5.71599945628674	1.0906108614078e-08	7.93224958374794e-08
ENSG00000010319	585.046229561856	2.87612090825319	0.207337198065926	13.8717072241841	9.40122280757611e-44	6.16371027901283e-41
ENSG00000010379	27.9341442030638	2.373568263212	0.377641813441583	6.28523690631828	3.27354104577545e-10	3.10533056541585e-09
ENSG00000010438	38.1790636974231	-3.59987395053522	0.585593315086046	-6.14739591077173	7.87653548652984e-10	6.98928305527456e-09
ENSG00000010671	1938.12937328021	1.27178140183137	0.168317414160797	7.55585159249422	4.16128111137497e-14	7.32838969015514e-13
ENSG00000010932	493.805493679764	-1.40343102293892	0.292302330508585	-4.80129946448615	1.57639321279665e-06	7.56609392471128e-06
ENSG00000011201	4303.33942182355	1.8116610871992	0.236649805837646	7.65545139911119	1.92634391962122e-14	3.57346919349622e-13
ENSG00000011332	41.0762854188143	-2.18485344929817	0.412552244166057	-5.29594367790845	1.18403331371376e-07	7.12189055040357e-07
ENSG00000011347	1835.8347021382	-3.26544166133296	0.335526633285572	-9.73228750682717	2.1959814988073e-22	1.2442268506946e-20
ENSG00000011426	4648.73438312941	-3.39062648105709	0.260774323873006	-13.0021484887764	1.1895376787875e-38	4.62649510426047e-36
ENSG00000011600	1870.74061945674	1.3567667225516	0.205508908186488	6.60198496758305	4.05688658937116e-11	4.47564310414904e-10
ENSG00000011677	286.505276694762	-6.26204309516237	0.735392952892804	-8.51523402628413	1.6625420865732e-17	4.77476261083795e-16
ENSG00000012048	1634.99086251642	-1.3129525265023	0.191762946217593	-6.84674778104682	7.55477402537712e-12	9.45252996512153e-11
ENSG00000012171	761.947985410728	1.09078111409136	0.336940637273984	3.23730946470664	0.00120662485066059	0.00305476836364834
ENSG00000012779	3550.332697285	1.7234511917561	0.207812149863003	8.29331294100108	1.10137080700883e-16	2.85895428828413e-15
ENSG00000013573	1720.93560668338	-1.0828106750842	0.194591155233955	-5.56454209741625	2.62841673214736e-08	1.7908040009675e-07
ENSG00000013588	22817.8328163061	1.167061649564	0.289780030925134	4.02740535929308	5.63957560866906e-05	0.000193411061862396
ENSG00000013810	1308.83930109179	-1.10841594554525	0.223586417125467	-4.95743864853498	7.14285870819737e-07	3.66354892215032e-06
ENSG00000014914	1908.07347078953	-1.01638713850439	0.194524332394837	-5.22498715708929	1.74167197823223e-07	1.01205740401355e-06
ENSG00000016082	30.7490990619071	-2.37599575666464	0.763450974735249	-3.11217856194184	0.00185712132740429	0.00449392738272388
ENSG00000016602	210.794935819419	-5.37674421789745	0.790861424718283	-6.79859207927954	1.05646481644941e-11	1.29917996479446e-10
ENSG00000017373	300.140668638889	-2.10815828795152	0.348500169294972	-6.04923174705021	1.45538178280566e-09	1.23143974078324e-08
ENSG00000018280	2046.01341831477	1.32557836448251	0.220803456692413	6.00343121588484	1.93190630595245e-09	1.60217057585852e-08
ENSG00000018625	231.312301042592	2.20177202759977	0.345186195214742	6.37850545045706	1.7882448163521e-10	1.77793993937746e-09
ENSG00000019102	635.521278925081	1.69488753767027	0.382849678557682	4.427031371831	9.55388416657134e-06	3.88485795685482e-05
ENSG00000019169	3895.02696602852	3.02030911838342	0.341104445876221	8.85449942062444	8.40602021542178e-19	2.99989029367471e-17
ENSG00000019186	4128.98906778067	-6.53163825407317	0.540694458346265	-12.0800909890041	1.34570735017473e-33	2.88597631443547e-31
ENSG00000019505	867.268117975626	-3.27181090135123	0.681264009843499	-4.80255943962581	1.56650296279528e-06	7.53103841087189e-06
ENSG00000019549	1943.68309792033	-1.32909870625146	0.310639616618129	-4.27858726044376	1.88083255014515e-05	7.17053738630682e-05
ENSG00000019991	2156.10361466882	1.09456957756562	0.231120905508167	4.73591765815811	2.18066118507133e-06	1.01515101314756e-05
ENSG00000021488	17.8527752298739	-1.3623148071644	0.432304091786796	-3.15128825529662	0.00162551977916849	0.00399237957535903
ENSG00000021852	176.270255793101	3.04695258945148	0.591172135354247	5.15408695239951	2.54869667809825e-07	1.43099933135113e-06
